2025-04-13 08:26:35.424 | INFO     | __main__:main:30 - 検索開始: keywords=['vision'], max_results=1
2025-04-13 09:27:16.270 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-13 09:28:28.728 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-13 09:28:34.901 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: distillation
2025-04-13 09:28:42.326 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: SoTA with Less: MCTS-Guided Sample Selection for Data-Efficient Visual Reasoning Self-Improvement
2025-04-13 09:28:45.572 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: The Efficacy of Semantics-Preserving Transformations in Self-Supervised Learning for Medical Ultrasound
2025-04-13 09:28:50.486 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Go Figure: Transparency in neuroscience images preserves context and clarifies interpretation
2025-04-13 09:28:53.770 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: SlimSpeech: Lightweight and Efficient Text-to-Speech with Slim Rectified Flow
2025-04-13 09:28:59.393 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Distilling Knowledge from Heterogeneous Architectures for Semantic Segmentation
2025-04-13 09:29:42.036 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: distillation, object detection
2025-04-13 09:29:47.112 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: C3PO: Critical-Layer, Core-Expert, Collaborative Pathway Optimization for Test-Time Expert Re-Mixing
2025-04-13 09:29:50.797 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: GLUS: Global-Local Reasoning Unified into A Single Large Language Model for Video Segmentation
2025-04-13 09:29:55.408 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: VisualCloze: A Universal Image Generation Framework via Visual In-Context Learning
2025-04-13 09:30:00.526 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Detect Anything 3D in the Wild
2025-04-13 09:30:06.627 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: BoxDreamer: Dreaming Box Corners for Generalizable Object Pose Estimation
2025-04-13 09:30:07.416 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: distillation, object detection
2025-04-13 09:30:07.416 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: C3PO: Critical-Layer, Core-Expert, Collaborative Pathway Optimization for Test-Time Expert Re-Mixing
2025-04-13 09:30:07.416 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: GLUS: Global-Local Reasoning Unified into A Single Large Language Model for Video Segmentation
2025-04-13 09:30:07.416 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: VisualCloze: A Universal Image Generation Framework via Visual In-Context Learning
2025-04-13 09:30:07.416 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: Detect Anything 3D in the Wild
2025-04-13 09:30:07.432 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: BoxDreamer: Dreaming Box Corners for Generalizable Object Pose Estimation
2025-04-13 09:30:34.988 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 11:48:16.600 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 11:49:44.892 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: cat:cs.AI
2025-04-14 11:49:51.755 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: VCR-Bench: A Comprehensive Evaluation Framework for Video Chain-of-Thought Reasoning
2025-04-14 11:49:54.400 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: GenEAva: Generating Cartoon Avatars with Fine-Grained Facial Expressions from Realistic Diffusion-based Faces
2025-04-14 11:50:00.559 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: We Are All Creators: Generative AI, Collective Knowledge, and the Path Towards Human-AI Synergy
2025-04-14 11:50:03.610 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Note on the identification of total effect in Cluster-DAGs with cycles
2025-04-14 11:50:09.756 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: The Urban Impact of AI: Modeling Feedback Loops in Next-Venue Recommendation
2025-04-14 12:15:53.513 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:16:05.015 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:16:09.947 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: distillation
2025-04-14 12:16:09.947 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: SoTA with Less: MCTS-Guided Sample Selection for Data-Efficient Visual Reasoning Self-Improvement
2025-04-14 12:16:09.950 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: The Efficacy of Semantics-Preserving Transformations in Self-Supervised Learning for Medical Ultrasound
2025-04-14 12:16:09.955 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: Go Figure: Transparency in neuroscience images preserves context and clarifies interpretation
2025-04-14 12:16:09.957 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: SlimSpeech: Lightweight and Efficient Text-to-Speech with Slim Rectified Flow
2025-04-14 12:16:09.961 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: Distilling Knowledge from Heterogeneous Architectures for Semantic Segmentation
2025-04-14 12:16:21.702 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:17:11.233 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:17:16.384 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: distillation
2025-04-14 12:17:16.387 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: SoTA with Less: MCTS-Guided Sample Selection for Data-Efficient Visual Reasoning Self-Improvement
2025-04-14 12:17:16.389 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: The Efficacy of Semantics-Preserving Transformations in Self-Supervised Learning for Medical Ultrasound
2025-04-14 12:17:16.391 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: Go Figure: Transparency in neuroscience images preserves context and clarifies interpretation
2025-04-14 12:17:16.393 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: SlimSpeech: Lightweight and Efficient Text-to-Speech with Slim Rectified Flow
2025-04-14 12:17:16.396 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: Distilling Knowledge from Heterogeneous Architectures for Semantic Segmentation
2025-04-14 12:17:26.021 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: computer
2025-04-14 12:17:26.025 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: C3PO: Critical-Layer, Core-Expert, Collaborative Pathway Optimization for Test-Time Expert Re-Mixing
2025-04-14 12:17:26.027 | INFO     | src.paper_summarizer:summarize:40 - Cache hit for paper: GLUS: Global-Local Reasoning Unified into A Single Large Language Model for Video Segmentation
2025-04-14 12:17:41.243 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: hello
2025-04-14 12:17:44.993 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: hello
2025-04-14 12:21:55.485 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:22:03.786 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:32:52.231 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:35:21.909 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:35:25.323 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:38:13.502 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:38:19.980 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:38:26.344 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: deep learning
2025-04-14 12:38:30.189 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 5 papers for query: deep learning
2025-04-14 12:38:38.035 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 0 papers for query: distillation
2025-04-14 12:38:43.354 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 0 papers for query: deep learning
2025-04-14 12:40:22.362 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:40:28.751 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:40:42.940 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:40:44.699 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 0 papers for query: distillation
2025-04-14 12:40:50.287 | INFO     | src.arxiv_fetcher:search_papers:168 - Found 0 papers for query: deep learning
2025-04-14 12:40:55.413 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:40:59.754 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:43:12.021 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:43:20.010 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:43:25.462 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:43:29.093 | INFO     | src.arxiv_fetcher:check_new_papers:93 - Checking papers since: 2025-04-14T03:40:50.295966+00:00
2025-04-14 12:43:29.093 | INFO     | src.arxiv_fetcher:check_new_papers:104 - Searching with query: distillation
2025-04-14 12:43:32.444 | INFO     | src.arxiv_fetcher:check_new_papers:104 - Searching with query: deep learning
2025-04-14 12:43:38.006 | INFO     | src.arxiv_fetcher:check_new_papers:139 - Found 0 new papers in total
2025-04-14 12:44:00.628 | INFO     | src.arxiv_fetcher:check_new_papers:93 - Checking papers since: 2025-04-14T03:43:38.006185+00:00
2025-04-14 12:44:00.630 | INFO     | src.arxiv_fetcher:check_new_papers:104 - Searching with query: distillation
2025-04-14 12:44:03.948 | INFO     | src.arxiv_fetcher:check_new_papers:104 - Searching with query: deep learning
2025-04-14 12:44:09.175 | INFO     | src.arxiv_fetcher:check_new_papers:139 - Found 0 new papers in total
2025-04-14 12:44:20.766 | INFO     | src.arxiv_fetcher:check_new_papers:93 - Checking papers since: 2025-04-14T03:44:09.175285+00:00
2025-04-14 12:44:20.770 | INFO     | src.arxiv_fetcher:check_new_papers:104 - Searching with query: distillation
2025-04-14 12:44:22.967 | INFO     | src.arxiv_fetcher:check_new_papers:104 - Searching with query: deep learning
2025-04-14 12:44:28.273 | INFO     | src.arxiv_fetcher:check_new_papers:139 - Found 0 new papers in total
2025-04-14 12:45:40.122 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:45:45.129 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:45:57.691 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:46:03.185 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:46:26.164 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T03:44:28.273219+00:00
2025-04-14 12:46:26.166 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: distillation
2025-04-14 12:46:27.163 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:46:29.035 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: deep learning
2025-04-14 12:46:34.440 | INFO     | src.arxiv_fetcher:check_new_papers:141 - Found 0 new papers in total
2025-04-14 12:48:06.025 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:48:12.764 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:48:55.665 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:48:59.610 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:49:57.214 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:50:07.564 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:50:09.583 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T03:46:34.438214+00:00
2025-04-14 12:50:09.586 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:50:11.861 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (deep learning) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:50:17.733 | INFO     | src.arxiv_fetcher:check_new_papers:141 - Found 0 new papers in total
2025-04-14 12:52:33.524 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:52:36.675 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T03:50:17.731677+00:00
2025-04-14 12:52:36.678 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:52:39.496 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (deep learning) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:52:45.166 | INFO     | src.arxiv_fetcher:check_new_papers:141 - Found 0 new papers in total
2025-04-14 12:53:51.332 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:53:54.832 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:54:04.920 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T03:52:45.166570+00:00
2025-04-14 12:54:04.920 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:54:07.487 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (deep learning) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:54:12.910 | INFO     | src.arxiv_fetcher:check_new_papers:141 - Found 0 new papers in total
2025-04-14 12:54:24.156 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T03:54:12.910335+00:00
2025-04-14 12:54:24.162 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:54:26.417 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (deep learning) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:54:32.041 | INFO     | src.arxiv_fetcher:check_new_papers:141 - Found 0 new papers in total
2025-04-14 12:55:52.075 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:55:58.576 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:57:25.600 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 12:57:34.542 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 12:57:37.435 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T03:54:32.035919+00:00
2025-04-14 12:57:37.440 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:57:39.792 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (deep learning) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 12:57:45.017 | INFO     | src.arxiv_fetcher:check_new_papers:141 - Found 0 new papers in total
2025-04-14 13:00:12.749 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:00:16.445 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:00:26.143 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T03:57:45.014650+00:00
2025-04-14 13:00:26.145 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 13:00:41.972 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (deep learning) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 13:00:52.917 | INFO     | src.arxiv_fetcher:check_new_papers:141 - Found 0 new papers in total
2025-04-14 13:04:12.603 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:04:18.024 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:05:25.882 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:05:34.807 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:05:48.561 | INFO     | src.arxiv_fetcher:search_papers:180 - Executing search with query: distillation
2025-04-14 13:05:49.587 | INFO     | src.arxiv_fetcher:search_papers:206 - Found 5 papers for query: distillation
2025-04-14 13:05:50.054 | ERROR    | src.paper_summarizer:summarize:77 - Error generating summary: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.054 | ERROR    | src.main:search_and_summarize:85 - 要約生成エラー: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.216 | ERROR    | src.paper_summarizer:summarize:77 - Error generating summary: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.216 | ERROR    | src.main:search_and_summarize:85 - 要約生成エラー: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.426 | ERROR    | src.paper_summarizer:summarize:77 - Error generating summary: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.427 | ERROR    | src.main:search_and_summarize:85 - 要約生成エラー: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.597 | ERROR    | src.paper_summarizer:summarize:77 - Error generating summary: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.602 | ERROR    | src.main:search_and_summarize:85 - 要約生成エラー: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.841 | ERROR    | src.paper_summarizer:summarize:77 - Error generating summary: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:05:50.852 | ERROR    | src.main:search_and_summarize:85 - 要約生成エラー: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_api*****here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-04-14 13:06:45.051 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:06:50.511 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:07:04.604 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:07:16.451 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:08:38.006 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:08:44.757 | INFO     | src.arxiv_fetcher:search_papers:180 - Executing search with query: distillation
2025-04-14 13:08:45.466 | INFO     | src.arxiv_fetcher:search_papers:206 - Found 5 papers for query: distillation
2025-04-14 13:08:50.104 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Knowledge Distillation for Multimodal Egocentric Action Recognition Robust to Missing Modalities
2025-04-14 13:08:55.105 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Proxy-Anchor and EVT-Driven Continual Learning Method for Generalized Category Discovery
2025-04-14 13:09:00.382 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Embodied Image Captioning: Self-supervised Learning Agents for Spatially Coherent Image Descriptions
2025-04-14 13:09:06.614 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Towards Unified Music Emotion Recognition across Dimensional and Categorical Models
2025-04-14 13:09:12.316 | INFO     | src.paper_summarizer:summarize:72 - Cached summary for paper: Muon-Accelerated Attention Distillation for Real-Time Edge Synthesis via Optimized Latent Diffusion
2025-04-14 13:13:30.497 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:13:38.052 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:16:13.276 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:16:17.638 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:17:28.224 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:17:32.651 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:17:53.224 | INFO     | src.main:stop_scheduler:37 - Scheduler stopped
2025-04-14 13:18:01.740 | INFO     | src.main:start_scheduler:31 - Scheduler started
2025-04-14 13:18:04.822 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T04:00:52.917426+00:00
2025-04-14 13:18:04.822 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 13:18:04.834 | ERROR    | src.arxiv_fetcher:check_new_papers:145 - Error checking new papers: 'async for' requires an object with __aiter__ method, got generator
2025-04-14 13:18:04.841 | ERROR    | src.main:check_new_papers:162 - 新規論文チェックエラー: 'async for' requires an object with __aiter__ method, got generator
2025-04-14 13:18:04.847 | ERROR    | src.app:check_new_papers:87 - 新規論文チェックエラー: 'async for' requires an object with __aiter__ method, got generator
2025-04-14 13:18:12.473 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T04:00:52.917426+00:00
2025-04-14 13:18:12.475 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 13:18:12.480 | ERROR    | src.arxiv_fetcher:check_new_papers:145 - Error checking new papers: 'async for' requires an object with __aiter__ method, got generator
2025-04-14 13:18:12.481 | ERROR    | src.main:check_new_papers:162 - 新規論文チェックエラー: 'async for' requires an object with __aiter__ method, got generator
2025-04-14 13:18:12.486 | ERROR    | src.app:check_new_papers:87 - 新規論文チェックエラー: 'async for' requires an object with __aiter__ method, got generator
2025-04-14 13:19:11.528 | INFO     | src.arxiv_fetcher:check_new_papers:95 - Checking papers since: 2025-04-13T04:00:52.917426+00:00
2025-04-14 13:19:11.532 | INFO     | src.arxiv_fetcher:check_new_papers:106 - Searching with query: (distillation) AND (cat:cs.AI OR cat:cs.LG OR cat:stat.ML)
2025-04-14 13:19:11.534 | ERROR    | src.arxiv_fetcher:check_new_papers:145 - Error checking new papers: 'async for' requires an object with __aiter__ method, got generator
